iteracao,index,views,tabelas_temporarias,operacao,variacao,tempo
2,spgist,0,1,pertinencia,ST_intersects,"63,3490777"
3,spgist,0,1,pertinencia,ST_intersects,"63,27155256"
4,spgist,0,1,pertinencia,ST_intersects,"63,37140036"
5,spgist,0,1,pertinencia,ST_intersects,"63,24223328"
6,spgist,0,1,pertinencia,ST_intersects,"63,41793013"
7,spgist,0,1,pertinencia,ST_intersects,"63,42772651"
8,spgist,0,1,pertinencia,ST_intersects,"63,66321421"
9,spgist,0,1,pertinencia,ST_intersects,"63,60635829"
10,spgist,0,1,pertinencia,ST_intersects,"63,39233112"
11,spgist,0,1,pertinencia,ST_intersects,"63,26149035"
12,spgist,0,1,pertinencia,ST_intersects,"63,50792384"
13,spgist,0,1,pertinencia,ST_intersects,"63,55938745"
14,spgist,0,1,pertinencia,ST_intersects,"63,47744179"
15,spgist,0,1,pertinencia,ST_intersects,"63,50437641"
16,spgist,0,1,pertinencia,ST_intersects,"63,578511"
17,spgist,0,1,pertinencia,ST_intersects,"63,62922859"
18,spgist,0,1,pertinencia,ST_intersects,"63,5460608"
19,spgist,0,1,pertinencia,ST_intersects,"63,48065782"
20,spgist,0,1,pertinencia,ST_intersects,"63,50996757"
21,spgist,0,1,pertinencia,ST_intersects,"63,26060057"
22,spgist,0,1,pertinencia,ST_intersects,"63,41143823"
23,spgist,0,1,pertinencia,ST_intersects,"63,3986485"
24,spgist,0,1,pertinencia,ST_intersects,"63,50593543"
25,spgist,0,1,pertinencia,ST_intersects,"63,70374894"
26,spgist,0,1,pertinencia,ST_intersects,"63,7680881"
27,spgist,0,1,pertinencia,ST_intersects,"63,33628941"
28,spgist,0,1,pertinencia,ST_intersects,"63,45917583"
29,spgist,0,1,pertinencia,ST_intersects,"63,40911007"
0,spgist,0,1,pertinencia,ST_within,"63,48979139"
1,spgist,0,1,pertinencia,ST_within,"63,69887829"
2,spgist,0,1,pertinencia,ST_within,"63,82496428"
3,spgist,0,1,pertinencia,ST_within,"63,6916492"
4,spgist,0,1,pertinencia,ST_within,"63,5128119"
5,spgist,0,1,pertinencia,ST_within,"63,56389594"
6,spgist,0,1,pertinencia,ST_within,"63,45645928"
7,spgist,0,1,pertinencia,ST_within,"65,17487216"
8,spgist,0,1,pertinencia,ST_within,"63,40878057"
9,spgist,0,1,pertinencia,ST_within,"63,52542996"
10,spgist,0,1,pertinencia,ST_within,"63,48251462"
11,spgist,0,1,pertinencia,ST_within,"63,55072045"
12,spgist,0,1,pertinencia,ST_within,"63,91365623"
13,spgist,0,1,pertinencia,ST_within,"63,7538228"
14,spgist,0,1,pertinencia,ST_within,"63,85057306"
15,spgist,0,1,pertinencia,ST_within,"63,48914433"
16,spgist,0,1,pertinencia,ST_within,"63,4565208"
17,spgist,0,1,pertinencia,ST_within,"63,56879544"
18,spgist,0,1,pertinencia,ST_within,"63,6296556"
19,spgist,0,1,pertinencia,ST_within,"63,84090257"
20,spgist,0,1,pertinencia,ST_within,"63,89759183"
21,spgist,0,1,pertinencia,ST_within,"63,68926716"
22,spgist,0,1,pertinencia,ST_within,"63,70193148"
23,spgist,0,1,pertinencia,ST_within,"63,61512423"
24,spgist,0,1,pertinencia,ST_within,"63,67220521"
25,spgist,0,1,pertinencia,ST_within,"63,59549642"
26,spgist,0,1,pertinencia,ST_within,"63,53700662"
27,spgist,0,1,pertinencia,ST_within,"63,58593321"
28,spgist,0,1,pertinencia,ST_within,"63,56492972"
29,spgist,0,1,pertinencia,ST_within,"63,7163558"
0,codigo_rua_numero,0,1,dist_med_api,0,"30,18216681"
1,codigo_rua_numero,0,1,dist_med_api,0,"27,92577434"
2,codigo_rua_numero,0,1,dist_med_api,0,"27,94304252"
3,codigo_rua_numero,0,1,dist_med_api,0,"27,68978667"
4,codigo_rua_numero,0,1,dist_med_api,0,"27,85669994"
5,codigo_rua_numero,0,1,dist_med_api,0,"27,83572364"
6,codigo_rua_numero,0,1,dist_med_api,0,"27,74968529"
7,codigo_rua_numero,0,1,dist_med_api,0,"27,6955781"
8,codigo_rua_numero,0,1,dist_med_api,0,"27,72603083"
9,codigo_rua_numero,0,1,dist_med_api,0,"27,60605359"
10,codigo_rua_numero,0,1,dist_med_api,0,"27,5660584"
11,codigo_rua_numero,0,1,dist_med_api,0,"27,63655663"
12,codigo_rua_numero,0,1,dist_med_api,0,"27,66290879"
13,codigo_rua_numero,0,1,dist_med_api,0,"27,57465482"
14,codigo_rua_numero,0,1,dist_med_api,0,"27,55833387"
15,codigo_rua_numero,0,1,dist_med_api,0,"27,65872431"
16,codigo_rua_numero,0,1,dist_med_api,0,"27,62962294"
17,codigo_rua_numero,0,1,dist_med_api,0,"27,6573813"
18,codigo_rua_numero,0,1,dist_med_api,0,"27,7578795"
19,codigo_rua_numero,0,1,dist_med_api,0,"27,60102749"
20,codigo_rua_numero,0,1,dist_med_api,0,"27,58051395"
21,codigo_rua_numero,0,1,dist_med_api,0,"27,56707454"
22,codigo_rua_numero,0,1,dist_med_api,0,"27,64853692"
23,codigo_rua_numero,0,1,dist_med_api,0,"27,65003586"
24,codigo_rua_numero,0,1,dist_med_api,0,"27,64984488"
25,codigo_rua_numero,0,1,dist_med_api,0,"27,64725876"
26,codigo_rua_numero,0,1,dist_med_api,0,"27,62537289"
27,codigo_rua_numero,0,1,dist_med_api,0,"27,67594886"
28,codigo_rua_numero,0,1,dist_med_api,0,"27,6263299"
29,codigo_rua_numero,0,1,dist_med_api,0,"27,54045177"
0,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,32478237"
1,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,03433394"
2,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,938416243"
3,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,972042322"
4,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,02119493"
5,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,987560511"
6,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,03821087"
7,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,982573748"
8,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,998247385"
9,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,10114741"
10,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,05018997"
11,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,00727892"
12,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,02104568"
13,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,36637068"
14,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,66610885"
15,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,07348299"
16,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,921662092"
17,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,06188583"
18,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,964898109"
19,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,03697562"
20,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,889322758"
21,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,08991718"
22,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,975504398"
23,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,996996164"
24,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,977267742"
25,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,02452922"
26,codigo_rua_numero,0,1,dist_max_pt_med,0,"9,914788723"
27,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,04848623"
28,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,05526209"
29,codigo_rua_numero,0,1,dist_max_pt_med,0,"10,03796053"
0,codigo_rua_numero,0,1,dist_max_api,0,"27,69172835"
1,codigo_rua_numero,0,1,dist_max_api,0,"27,54083037"
2,codigo_rua_numero,0,1,dist_max_api,0,"27,54149413"
3,codigo_rua_numero,0,1,dist_max_api,0,"27,41826534"
4,codigo_rua_numero,0,1,dist_max_api,0,"27,50541496"
5,codigo_rua_numero,0,1,dist_max_api,0,"27,44113731"
6,codigo_rua_numero,0,1,dist_max_api,0,"27,37544584"
7,codigo_rua_numero,0,1,dist_max_api,0,"27,40666604"
8,codigo_rua_numero,0,1,dist_max_api,0,"27,43673849"
9,codigo_rua_numero,0,1,dist_max_api,0,"27,45831299"
10,codigo_rua_numero,0,1,dist_max_api,0,"27,47351027"
11,codigo_rua_numero,0,1,dist_max_api,0,"27,44713759"
12,codigo_rua_numero,0,1,dist_max_api,0,"27,51828003"
13,codigo_rua_numero,0,1,dist_max_api,0,"27,46913862"
14,codigo_rua_numero,0,1,dist_max_api,0,"27,42849898"
15,codigo_rua_numero,0,1,dist_max_api,0,"27,41097593"
16,codigo_rua_numero,0,1,dist_max_api,0,"27,50938129"
17,codigo_rua_numero,0,1,dist_max_api,0,"27,41720557"
18,codigo_rua_numero,0,1,dist_max_api,0,"27,38427711"
19,codigo_rua_numero,0,1,dist_max_api,0,"27,40478373"
20,codigo_rua_numero,0,1,dist_max_api,0,"27,36879778"
21,codigo_rua_numero,0,1,dist_max_api,0,"27,5384109"
22,codigo_rua_numero,0,1,dist_max_api,0,"27,41868114"
23,codigo_rua_numero,0,1,dist_max_api,0,"27,42906857"
24,codigo_rua_numero,0,1,dist_max_api,0,"27,4929235"
25,codigo_rua_numero,0,1,dist_max_api,0,"27,5886867"
26,codigo_rua_numero,0,1,dist_max_api,0,"27,66843247"
27,codigo_rua_numero,0,1,dist_max_api,0,"27,47736645"
28,codigo_rua_numero,0,1,dist_max_api,0,"27,56229186"
29,codigo_rua_numero,0,1,dist_max_api,0,"27,47266221"
0,codigo_rua_numero,0,1,dist_pt_med,0,"4,954028368"
1,codigo_rua_numero,0,1,dist_pt_med,0,"4,864701271"
2,codigo_rua_numero,0,1,dist_pt_med,0,"4,877978325"
3,codigo_rua_numero,0,1,dist_pt_med,0,"4,863738775"
4,codigo_rua_numero,0,1,dist_pt_med,0,"4,847966433"
5,codigo_rua_numero,0,1,dist_pt_med,0,"5,000584126"
6,codigo_rua_numero,0,1,dist_pt_med,0,"4,839058638"
7,codigo_rua_numero,0,1,dist_pt_med,0,"4,857181549"
8,codigo_rua_numero,0,1,dist_pt_med,0,"4,92562151"
9,codigo_rua_numero,0,1,dist_pt_med,0,"4,850235224"
10,codigo_rua_numero,0,1,dist_pt_med,0,"4,863077402"
11,codigo_rua_numero,0,1,dist_pt_med,0,"4,98279357"
12,codigo_rua_numero,0,1,dist_pt_med,0,"4,879984617"
13,codigo_rua_numero,0,1,dist_pt_med,0,"4,883691072"
14,codigo_rua_numero,0,1,dist_pt_med,0,"4,874786854"
15,codigo_rua_numero,0,1,dist_pt_med,0,"4,846844435"
16,codigo_rua_numero,0,1,dist_pt_med,0,"4,851238966"
17,codigo_rua_numero,0,1,dist_pt_med,0,"5,030339956"
18,codigo_rua_numero,0,1,dist_pt_med,0,"4,871876001"
19,codigo_rua_numero,0,1,dist_pt_med,0,"4,864336491"
20,codigo_rua_numero,0,1,dist_pt_med,0,"4,846035719"
21,codigo_rua_numero,0,1,dist_pt_med,0,"4,860554218"
22,codigo_rua_numero,0,1,dist_pt_med,0,"4,853818178"
23,codigo_rua_numero,0,1,dist_pt_med,0,"4,892427921"
24,codigo_rua_numero,0,1,dist_pt_med,0,"4,96739316"
25,codigo_rua_numero,0,1,dist_pt_med,0,"4,860691309"
26,codigo_rua_numero,0,1,dist_pt_med,0,"4,889593363"
27,codigo_rua_numero,0,1,dist_pt_med,0,"4,865487576"
28,codigo_rua_numero,0,1,dist_pt_med,0,"4,861504793"
29,codigo_rua_numero,0,1,dist_pt_med,0,"4,881395578"
0,codigo_rua_numero,0,1,pertinencia,ST_contains,"62,12424374"
1,codigo_rua_numero,0,1,pertinencia,ST_contains,"58,94195652"
2,codigo_rua_numero,0,1,pertinencia,ST_contains,"60,25260663"
3,codigo_rua_numero,0,1,pertinencia,ST_contains,"59,6774137"
4,codigo_rua_numero,0,1,pertinencia,ST_contains,"61,20710182"
5,codigo_rua_numero,0,1,pertinencia,ST_contains,"62,5206244"
6,codigo_rua_numero,0,1,pertinencia,ST_contains,"61,8583951"
7,codigo_rua_numero,0,1,pertinencia,ST_contains,"61,08101368"
8,codigo_rua_numero,0,1,pertinencia,ST_contains,"62,25900388"
9,codigo_rua_numero,0,1,pertinencia,ST_contains,"60,07548475"
10,codigo_rua_numero,0,1,pertinencia,ST_contains,"58,74909711"
11,codigo_rua_numero,0,1,pertinencia,ST_contains,"57,20482588"
12,codigo_rua_numero,0,1,pertinencia,ST_contains,"58,26768684"
13,codigo_rua_numero,0,1,pertinencia,ST_contains,"62,02112699"
14,codigo_rua_numero,0,1,pertinencia,ST_contains,"61,9847331"
15,codigo_rua_numero,0,1,pertinencia,ST_contains,"61,71852279"
16,codigo_rua_numero,0,1,pertinencia,ST_contains,"61,48791528"
17,codigo_rua_numero,0,1,pertinencia,ST_contains,"61,58584952"
18,codigo_rua_numero,0,1,pertinencia,ST_contains,"61,88497639"
19,codigo_rua_numero,0,1,pertinencia,ST_contains,"60,17605686"
20,codigo_rua_numero,0,1,pertinencia,ST_contains,"60,29124618"
21,codigo_rua_numero,0,1,pertinencia,ST_contains,"58,57973814"
22,codigo_rua_numero,0,1,pertinencia,ST_contains,"58,92973828"
23,codigo_rua_numero,0,1,pertinencia,ST_contains,"58,8371172"
24,codigo_rua_numero,0,1,pertinencia,ST_contains,"58,90091419"
25,codigo_rua_numero,0,1,pertinencia,ST_contains,"59,25471663"
26,codigo_rua_numero,0,1,pertinencia,ST_contains,"58,90263844"
27,codigo_rua_numero,0,1,pertinencia,ST_contains,"57,21285939"
28,codigo_rua_numero,0,1,pertinencia,ST_contains,"59,07086778"
29,codigo_rua_numero,0,1,pertinencia,ST_contains,"59,6193347"
0,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"65,29302883"
1,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"65,91386724"
2,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"64,89614201"
3,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"67,53718686"
4,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"64,63680553"
5,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"66,27904153"
6,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"63,96805739"
7,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"64,67606473"
8,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"67,61134052"
9,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"65,17341018"
10,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"65,59189272"
11,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"65,03129649"
12,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"66,1240859"
13,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"62,96260524"
14,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"63,56818557"
15,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"65,23898602"
16,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"62,95241261"
17,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"63,32807207"
18,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"64,87827539"
19,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"64,17745471"
20,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"67,53550959"
21,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"65,7966857"
22,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"68,25256491"
23,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"64,56873369"
24,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"69,23023033"
25,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"67,12115383"
26,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"68,71972966"
27,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"67,5813098"
28,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"67,00249386"
29,codigo_rua_numero,0,1,pertinencia,ST_coveredby,"73,3036716"
0,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"260,7635596"
1,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"258,8601255"
2,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"259,6832273"
3,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,6940694"
4,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,4700301"
5,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"245,3561833"
6,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,4237521"
7,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,8033891"
8,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,8264205"
9,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,5571678"
10,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,8237538"
11,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,7357605"
12,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,6205285"
13,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,6561537"
14,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,8139806"
15,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,6301141"
16,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,4554842"
17,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,9020727"
18,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,90575"
19,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"245,3582466"
20,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,4774084"
21,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,8541627"
22,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,6960337"
23,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,724416"
24,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,4723251"
25,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,4199769"
26,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,6249092"
27,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,5419209"
28,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,3715324"
29,codigo_rua_numero,0,1,pertinencia,ST_disjoint,"244,6957321"
0,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,13807344"
1,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,11097407"
2,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,1982789"
3,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,17901897"
4,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,10601115"
5,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,20612788"
6,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,15534282"
7,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,16269159"
8,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,08852124"
9,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,20517588"
10,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,21712732"
11,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,06241059"
12,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,24611497"
13,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,04738998"
14,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,08903623"
15,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,08969307"
16,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,06398821"
17,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,79909849"
18,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,59647584"
19,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,39034796"
20,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,30612063"
21,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,28550911"
22,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,09764409"
23,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,12676263"
24,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,13302898"
25,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,16248393"
26,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,19854712"
27,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,29766655"
28,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,07853794"
29,codigo_rua_numero,0,1,pertinencia,ST_intersects,"62,13255525"
0,codigo_rua_numero,0,1,pertinencia,ST_within,"62,3556931"
1,codigo_rua_numero,0,1,pertinencia,ST_within,"62,34590125"
2,codigo_rua_numero,0,1,pertinencia,ST_within,"62,2256937"
3,codigo_rua_numero,0,1,pertinencia,ST_within,"62,25696802"
4,codigo_rua_numero,0,1,pertinencia,ST_within,"62,23770261"
5,codigo_rua_numero,0,1,pertinencia,ST_within,"62,38481998"
6,codigo_rua_numero,0,1,pertinencia,ST_within,"62,4656446"
7,codigo_rua_numero,0,1,pertinencia,ST_within,"62,47407603"
8,codigo_rua_numero,0,1,pertinencia,ST_within,"62,38600421"
9,codigo_rua_numero,0,1,pertinencia,ST_within,"62,29289174"
10,codigo_rua_numero,0,1,pertinencia,ST_within,"62,33887172"
11,codigo_rua_numero,0,1,pertinencia,ST_within,"62,38588071"
12,codigo_rua_numero,0,1,pertinencia,ST_within,"62,28117394"
13,codigo_rua_numero,0,1,pertinencia,ST_within,"62,51225328"
14,codigo_rua_numero,0,1,pertinencia,ST_within,"62,34182"
15,codigo_rua_numero,0,1,pertinencia,ST_within,"62,32304311"
16,codigo_rua_numero,0,1,pertinencia,ST_within,"62,31044197"
17,codigo_rua_numero,0,1,pertinencia,ST_within,"62,32052207"
18,codigo_rua_numero,0,1,pertinencia,ST_within,"62,28078747"
19,codigo_rua_numero,0,1,pertinencia,ST_within,"62,29492545"
20,codigo_rua_numero,0,1,pertinencia,ST_within,"62,39957929"
21,codigo_rua_numero,0,1,pertinencia,ST_within,"62,33188176"
22,codigo_rua_numero,0,1,pertinencia,ST_within,"62,40023685"
23,codigo_rua_numero,0,1,pertinencia,ST_within,"62,40155959"
24,codigo_rua_numero,0,1,pertinencia,ST_within,"62,61925316"
25,codigo_rua_numero,0,1,pertinencia,ST_within,"62,4000802"
26,codigo_rua_numero,0,1,pertinencia,ST_within,"62,33305597"
27,codigo_rua_numero,0,1,pertinencia,ST_within,"62,3672235"
28,codigo_rua_numero,0,1,pertinencia,ST_within,"62,35026622"
29,codigo_rua_numero,0,1,pertinencia,ST_within,"62,3178966"
0,codigo_rua_numero/brin,0,1,dist_med_api,0,"29,94162154"
1,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,59478283"
2,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,64001417"
3,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,65095067"
4,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,6913836"
5,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,6656363"
6,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,842695"
7,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,53038931"
8,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,71379328"
9,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,66968107"
10,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,64416409"
11,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,58533359"
12,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,6841383"
13,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,66464281"
14,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,66493869"
15,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,62396145"
16,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,62497735"
17,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,62188387"
18,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,60874915"
19,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,6687386"
20,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,61813331"
21,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,71561289"
22,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,65289307"
23,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,60241127"
24,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,54768777"
25,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,57619405"
26,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,68986106"
27,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,59410214"
28,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,72677064"
29,codigo_rua_numero/brin,0,1,dist_med_api,0,"27,68480229"
0,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"10,25442314"
1,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,984387875"
2,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,910686255"
3,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,90799284"
4,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,893841028"
5,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,931559563"
6,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,973808765"
7,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,939593077"
8,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,931692839"
9,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,854894638"
10,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,976319075"
11,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,952554226"
12,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,907376528"
13,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,990528107"
14,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"10,0308044"
15,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,940270901"
16,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,990822077"
17,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,933508635"
18,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,91117835"
19,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,890530825"
20,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,963026524"
21,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,95641017"
22,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,882810831"
23,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,969087124"
24,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,891225576"
25,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,916045427"
26,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,995619535"
27,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,895567894"
28,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,925837994"
29,codigo_rua_numero/brin,0,1,dist_max_pt_med,0,"9,987829447"
0,codigo_rua_numero/brin,0,1,dist_max_api,0,"27,49627686"
1,codigo_rua_numero/brin,0,1,dist_max_api,0,"27,35607529"
2,codigo_rua_numero/brin,0,1,dist_max_api,0,"27,39189386"
3,codigo_rua_numero/brin,0,1,dist_max_api,0,"27,37469649"
